Time,Year,Month,Day,Hour,AQI,PM2.5,Temp,Hum
2024-06-04 12:00:00,2024,6,4,12,100,34,37,34
2024-06-04 13:00:00,2024,6,4,13,99,34,37,34
2024-06-04 14:00:00,2024,6,4,14,98,34,37,34
2024-06-04 15:00:00,2024,6,4,15,98,34,37,34
2024-06-04 16:00:00,2024,6,4,16,97,33,37,34
2024-06-04 17:00:00,2024,6,4,17,97,33,37,35
2024-06-04 18:00:00,2024,6,4,18,96,33,37,35
2024-06-04 19:00:00,2024,6,4,19,95,32,37,35
2024-06-04 20:00:00,2024,6,4,20,95,32,37,35
2024-06-04 21:00:00,2024,6,4,21,94,32,37,35
2024-06-04 22:00:00,2024,6,4,22,93,32,37,35
2024-06-04 23:00:00,2024,6,4,23,93,31,37,36
2024-06-05 00:00:00,2024,6,5,0,92,31,38,36
2024-06-05 01:00:00,2024,6,5,1,92,31,38,36
2024-06-05 02:00:00,2024,6,5,2,91,31,38,36
2024-06-05 03:00:00,2024,6,5,3,90,30,38,36
2024-06-05 04:00:00,2024,6,5,4,90,30,38,37
2024-06-05 05:00:00,2024,6,5,5,89,30,38,37
2024-06-05 06:00:00,2024,6,5,6,88,30,38,37
2024-06-05 07:00:00,2024,6,5,7,88,29,38,37
2024-06-05 08:00:00,2024,6,5,8,87,29,38,37
2024-06-05 09:00:00,2024,6,5,9,87,29,38,38
2024-06-05 10:00:00,2024,6,5,10,86,29,38,38
2024-06-05 11:00:00,2024,6,5,11,85,28,38,38
2024-06-05 12:00:00,2024,6,5,12,85,28,38,38
2024-06-05 13:00:00,2024,6,5,13,84,28,38,38
2024-06-05 14:00:00,2024,6,5,14,84,28,39,39
2024-06-05 15:00:00,2024,6,5,15,69,21,39,34
2024-06-05 16:00:00,2024,6,5,16,55,15,39,30
2024-06-05 17:00:00,2024,6,5,17,97,33,35,44
2024-06-05 18:00:00,2024,6,5,18,97,33,34,44
2024-06-05 19:00:00,2024,6,5,19,98,33,34,44
2024-06-05 20:00:00,2024,6,5,20,99,34,34,44
2024-06-05 21:00:00,2024,6,5,21,100,34,34,45
2024-06-05 22:00:00,2024,6,5,22,100,34,34,45
2024-06-05 23:00:00,2024,6,5,23,101,35,34,45
2024-06-06 00:00:00,2024,6,6,0,102,35,34,45
2024-06-06 01:00:00,2024,6,6,1,103,36,34,46
2024-06-06 02:00:00,2024,6,6,2,104,36,34,46
2024-06-06 03:00:00,2024,6,6,3,104,36,33,46
2024-06-06 04:00:00,2024,6,6,4,105,37,33,47
2024-06-06 05:00:00,2024,6,6,5,106,37,33,47
2024-06-06 06:00:00,2024,6,6,6,107,38,33,47
2024-06-06 07:00:00,2024,6,6,7,107,38,33,47
2024-06-06 08:00:00,2024,6,6,8,108,38,33,48
2024-06-06 09:00:00,2024,6,6,9,109,39,33,48
2024-06-06 10:00:00,2024,6,6,10,110,39,33,48
2024-06-06 11:00:00,2024,6,6,11,111,40,33,49
2024-06-06 12:00:00,2024,6,6,12,118,42,34,46
2024-06-06 13:00:00,2024,6,6,13,121,43,35,45
2024-06-06 14:00:00,2024,6,6,14,100,35,36,39
2024-06-06 15:00:00,2024,6,6,15,92,31,36,37
2024-06-06 16:00:00,2024,6,6,16,90,30,36,38
2024-06-06 17:00:00,2024,6,6,17,88,30,36,39
2024-06-06 18:00:00,2024,6,6,18,90,30,36,41
2024-06-06 19:00:00,2024,6,6,19,108,38,35,47
2024-06-06 20:00:00,2024,6,6,20,155,64,33,53
2024-06-06 21:00:00,2024,6,6,21,151,62,33,52
2024-06-06 22:00:00,2024,6,6,22,147,60,33,51
2024-06-06 23:00:00,2024,6,6,23,144,58,33,51
2024-06-07 00:00:00,2024,6,7,0,140,56,33,50
2024-06-07 01:00:00,2024,6,7,1,137,54,33,49
2024-06-07 02:00:00,2024,6,7,2,133,52,33,49
2024-06-07 03:00:00,2024,6,7,3,129,51,34,48
2024-06-07 04:00:00,2024,6,7,4,126,49,34,47
2024-06-07 05:00:00,2024,6,7,5,122,47,34,47
2024-06-07 06:00:00,2024,6,7,6,119,45,34,46
2024-06-07 07:00:00,2024,6,7,7,115,43,34,45
2024-06-07 08:00:00,2024,6,7,8,111,41,34,45
2024-06-07 09:00:00,2024,6,7,9,108,39,34,44
2024-06-07 10:00:00,2024,6,7,10,104,38,35,43
2024-06-07 11:00:00,2024,6,7,11,101,36,35,43
2024-06-07 12:00:00,2024,6,7,12,97,34,35,42
2024-06-07 13:00:00,2024,6,7,13,93,32,35,41
2024-06-07 14:00:00,2024,6,7,14,90,30,35,41
2024-06-07 15:00:00,2024,6,7,15,86,28,35,40
2024-06-07 16:00:00,2024,6,7,16,83,27,36,40
2024-06-07 17:00:00,2024,6,7,17,82,27,37,38
2024-06-07 18:00:00,2024,6,7,18,94,32,37,39
2024-06-07 19:00:00,2024,6,7,19,104,37,36,41
2024-06-07 20:00:00,2024,6,7,20,128,46,35,42
2024-06-07 21:00:00,2024,6,7,21,142,52,34,44
2024-06-07 22:00:00,2024,6,7,22,90,32,34,44
2024-06-07 23:00:00,2024,6,7,23,108,38,34,43
2024-06-08 00:00:00,2024,6,8,0,102,36,34,44
2024-06-08 01:00:00,2024,6,8,1,98,34,34,43
2024-06-08 02:00:00,2024,6,8,2,95,32,34,42
2024-06-08 03:00:00,2024,6,8,3,92,31,34,41
2024-06-08 04:00:00,2024,6,8,4,89,29,34,41
2024-06-08 05:00:00,2024,6,8,5,85,28,34,40
2024-06-08 06:00:00,2024,6,8,6,82,26,34,39
2024-06-08 07:00:00,2024,6,8,7,79,25,34,39
2024-06-08 08:00:00,2024,6,8,8,76,23,34,38
2024-06-08 09:00:00,2024,6,8,9,72,22,34,37
2024-06-08 10:00:00,2024,6,8,10,69,20,34,37
2024-06-08 11:00:00,2024,6,8,11,66,19,34,36
2024-06-08 12:00:00,2024,6,8,12,63,17,34,35
2024-06-08 13:00:00,2024,6,8,13,60,16,35,35
2024-06-08 14:00:00,2024,6,8,14,62,17,36,33
2024-06-08 15:00:00,2024,6,8,15,107,37,37,32
2024-06-08 16:00:00,2024,6,8,16,64,18,37,31
2024-06-08 17:00:00,2024,6,8,17,52,15,37,31
2024-06-08 18:00:00,2024,6,8,18,63,18,36,31
2024-06-08 19:00:00,2024,6,8,19,55,18,36,34
2024-06-08 20:00:00,2024,6,8,20,56,18,36,33
2024-06-08 21:00:00,2024,6,8,21,58,19,36,33
2024-06-08 22:00:00,2024,6,8,22,60,19,36,33
2024-06-08 23:00:00,2024,6,8,23,62,20,36,33
2024-06-09 00:00:00,2024,6,9,0,63,21,36,32
2024-06-09 01:00:00,2024,6,9,1,65,21,36,32
2024-06-09 02:00:00,2024,6,9,2,67,22,36,32
2024-06-09 03:00:00,2024,6,9,3,69,22,36,32
2024-06-09 04:00:00,2024,6,9,4,71,23,36,32
2024-06-09 05:00:00,2024,6,9,5,72,24,36,31
2024-06-09 06:00:00,2024,6,9,6,74,24,36,31
2024-06-09 07:00:00,2024,6,9,7,76,25,36,31
2024-06-09 08:00:00,2024,6,9,8,78,25,36,31
2024-06-09 09:00:00,2024,6,9,9,79,26,36,30
2024-06-09 10:00:00,2024,6,9,10,81,27,36,30
2024-06-09 11:00:00,2024,6,9,11,83,27,36,30
2024-06-09 12:00:00,2024,6,9,12,85,28,36,30
2024-06-09 13:00:00,2024,6,9,13,87,29,36,30
2024-06-09 14:00:00,2024,6,9,14,61,20,39,26
2024-06-09 15:00:00,2024,6,9,15,66,19,39,25
2024-06-09 16:00:00,2024,6,9,16,60,16,40,23
2024-06-09 17:00:00,2024,6,9,17,54,14,39,24
2024-06-09 18:00:00,2024,6,9,18,61,17,39,25
2024-06-09 19:00:00,2024,6,9,19,84,28,37,29
2024-06-09 20:00:00,2024,6,9,20,101,35,36,30
2024-06-09 21:00:00,2024,6,9,21,115,41,36,33
2024-06-09 22:00:00,2024,6,9,22,142,52,35,36
2024-06-09 23:00:00,2024,6,9,23,130,47,34,39
2024-06-10 00:00:00,2024,6,10,0,85,30,34,37
2024-06-10 01:00:00,2024,6,10,1,100,35,33,35
2024-06-10 02:00:00,2024,6,10,2,74,26,33,38
2024-06-10 03:00:00,2024,6,10,3,73,25,33,37
2024-06-10 04:00:00,2024,6,10,4,73,25,33,36
2024-06-10 05:00:00,2024,6,10,5,73,24,34,35
2024-06-10 06:00:00,2024,6,10,6,73,24,34,35
2024-06-10 07:00:00,2024,6,10,7,73,24,35,34
2024-06-10 08:00:00,2024,6,10,8,73,23,35,33
2024-06-10 09:00:00,2024,6,10,9,73,23,36,32
2024-06-10 10:00:00,2024,6,10,10,73,23,36,32
2024-06-10 11:00:00,2024,6,10,11,73,22,37,31
2024-06-10 12:00:00,2024,6,10,12,73,22,37,30
2024-06-10 13:00:00,2024,6,10,13,73,22,38,30
2024-06-10 14:00:00,2024,6,10,14,84,28,40,29
2024-06-10 15:00:00,2024,6,10,15,77,24,39,31
2024-06-10 16:00:00,2024,6,10,16,65,19,40,30
2024-06-10 17:00:00,2024,6,10,17,62,17,39,29
2024-06-10 18:00:00,2024,6,10,18,30,8,39,28
2024-06-10 19:00:00,2024,6,10,19,31,8,38,28
2024-06-10 20:00:00,2024,6,10,20,32,8,38,28
2024-06-10 21:00:00,2024,6,10,21,34,9,38,28
2024-06-10 22:00:00,2024,6,10,22,35,9,38,28
2024-06-10 23:00:00,2024,6,10,23,36,10,38,28
2024-06-11 00:00:00,2024,6,11,0,38,10,38,28
2024-06-11 01:00:00,2024,6,11,1,39,10,38,28
2024-06-11 02:00:00,2024,6,11,2,41,11,38,28
2024-06-11 03:00:00,2024,6,11,3,42,11,38,28
2024-06-11 04:00:00,2024,6,11,4,43,12,38,28
2024-06-11 05:00:00,2024,6,11,5,45,12,38,28
2024-06-11 06:00:00,2024,6,11,6,46,13,38,28
2024-06-11 07:00:00,2024,6,11,7,47,13,38,28
2024-06-11 08:00:00,2024,6,11,8,49,13,38,28
2024-06-11 09:00:00,2024,6,11,9,50,14,38,28
2024-06-11 10:00:00,2024,6,11,10,52,14,38,28
2024-06-11 11:00:00,2024,6,11,11,53,15,38,28
2024-06-11 12:00:00,2024,6,11,12,54,15,38,28
2024-06-11 13:00:00,2024,6,11,13,56,15,38,28
2024-06-11 14:00:00,2024,6,11,14,57,16,38,28
2024-06-11 15:00:00,2024,6,11,15,58,16,38,28
2024-06-11 16:00:00,2024,6,11,16,60,17,38,28
2024-06-11 17:00:00,2024,6,11,17,61,17,38,28
2024-06-11 18:00:00,2024,6,11,18,63,18,38,29
2024-06-11 19:00:00,2024,6,11,19,88,30,39,30
2024-06-11 20:00:00,2024,6,11,20,110,39,38,32
2024-06-11 21:00:00,2024,6,11,21,93,33,37,33
2024-06-11 22:00:00,2024,6,11,22,89,32,37,34
2024-06-11 23:00:00,2024,6,11,23,120,43,36,35
2024-06-12 00:00:00,2024,6,12,0,115,41,36,34
2024-06-12 01:00:00,2024,6,12,1,111,39,36,34
2024-06-12 02:00:00,2024,6,12,2,106,37,36,34
2024-06-12 03:00:00,2024,6,12,3,102,35,36,33
2024-06-12 04:00:00,2024,6,12,4,97,33,36,33
2024-06-12 05:00:00,2024,6,12,5,93,31,36,33
2024-06-12 06:00:00,2024,6,12,6,88,29,36,33
2024-06-12 07:00:00,2024,6,12,7,84,27,36,32
2024-06-12 08:00:00,2024,6,12,8,79,25,36,32
2024-06-12 09:00:00,2024,6,12,9,75,23,36,32
2024-06-12 10:00:00,2024,6,12,10,70,21,36,31
2024-06-12 11:00:00,2024,6,12,11,66,19,36,31
2024-06-12 12:00:00,2024,6,12,12,61,17,36,31
2024-06-12 13:00:00,2024,6,12,13,57,15,37,31
2024-06-12 14:00:00,2024,6,12,14,77,24,42,26
2024-06-12 15:00:00,2024,6,12,15,67,19,42,26
2024-06-12 16:00:00,2024,6,12,16,63,18,41,26
2024-06-12 17:00:00,2024,6,12,17,72,22,41,27
2024-06-12 18:00:00,2024,6,12,18,86,28,41,28
2024-06-12 19:00:00,2024,6,12,19,106,37,40,31
2024-06-12 20:00:00,2024,6,12,20,95,33,39,30
2024-06-12 21:00:00,2024,6,12,21,109,39,38,33
2024-06-12 22:00:00,2024,6,12,22,106,37,37,36
2024-06-12 23:00:00,2024,6,12,23,106,37,36,40
2024-06-13 00:00:00,2024,6,13,0,91,33,36,40
2024-06-13 01:00:00,2024,6,13,1,119,43,36,41
2024-06-13 02:00:00,2024,6,13,2,114,41,36,40
2024-06-13 03:00:00,2024,6,13,3,110,39,36,40
2024-06-13 04:00:00,2024,6,13,4,106,37,37,40
2024-06-13 05:00:00,2024,6,13,5,102,35,37,39
2024-06-13 06:00:00,2024,6,13,6,98,33,37,39
2024-06-13 07:00:00,2024,6,13,7,94,31,38,39
2024-06-13 08:00:00,2024,6,13,8,89,29,38,38
2024-06-13 09:00:00,2024,6,13,9,85,27,38,38
2024-06-13 10:00:00,2024,6,13,10,81,25,39,38
2024-06-13 11:00:00,2024,6,13,11,77,23,39,37
2024-06-13 12:00:00,2024,6,13,12,73,21,39,37
2024-06-13 13:00:00,2024,6,13,13,69,20,40,37
2024-06-13 14:00:00,2024,6,13,14,61,17,41,33
2024-06-13 15:00:00,2024,6,13,15,60,16,41,32
2024-06-13 16:00:00,2024,6,13,16,58,15,41,31
2024-06-13 17:00:00,2024,6,13,17,59,16,41,30
2024-06-13 18:00:00,2024,6,13,18,67,20,39,36
2024-06-13 19:00:00,2024,6,13,19,83,27,38,38
2024-06-13 20:00:00,2024,6,13,20,107,38,38,30
2024-06-13 21:00:00,2024,6,13,21,107,38,37,32
2024-06-13 22:00:00,2024,6,13,22,117,42,37,34
2024-06-13 23:00:00,2024,6,13,23,117,42,36,35
2024-06-14 00:00:00,2024,6,14,0,111,40,36,35
2024-06-14 01:00:00,2024,6,14,1,105,38,36,35
2024-06-14 02:00:00,2024,6,14,2,100,36,36,35
2024-06-14 03:00:00,2024,6,14,3,94,34,36,35
2024-06-14 04:00:00,2024,6,14,4,89,32,36,35
2024-06-14 05:00:00,2024,6,14,5,83,30,37,35
2024-06-14 06:00:00,2024,6,14,6,78,28,37,35
2024-06-14 07:00:00,2024,6,14,7,72,26,37,35
2024-06-14 08:00:00,2024,6,14,8,67,24,37,35
2024-06-14 09:00:00,2024,6,14,9,61,22,37,35
2024-06-14 10:00:00,2024,6,14,10,56,20,38,35
2024-06-14 11:00:00,2024,6,14,11,78,28,39,31
2024-06-14 12:00:00,2024,6,14,12,110,39,40,29
2024-06-14 13:00:00,2024,6,14,13,88,30,41,28
2024-06-14 14:00:00,2024,6,14,14,68,20,41,29
2024-06-14 15:00:00,2024,6,14,15,68,20,42,28
2024-06-14 16:00:00,2024,6,14,16,115,44,41,29
2024-06-14 17:00:00,2024,6,14,17,110,42,40,29
2024-06-14 18:00:00,2024,6,14,18,106,40,40,30
2024-06-14 19:00:00,2024,6,14,19,102,38,40,31
2024-06-14 20:00:00,2024,6,14,20,97,36,40,32
2024-06-14 21:00:00,2024,6,14,21,93,34,39,32
2024-06-14 22:00:00,2024,6,14,22,89,32,39,33
2024-06-14 23:00:00,2024,6,14,23,85,30,39,34
2024-06-15 00:00:00,2024,6,15,0,80,28,39,35
2024-06-15 01:00:00,2024,6,15,1,76,26,39,36
2024-06-15 02:00:00,2024,6,15,2,72,24,38,36
2024-06-15 03:00:00,2024,6,15,3,67,22,38,37
2024-06-15 04:00:00,2024,6,15,4,63,20,38,38
2024-06-15 05:00:00,2024,6,15,5,59,18,38,39
2024-06-15 06:00:00,2024,6,15,6,55,16,37,39
2024-06-15 07:00:00,2024,6,15,7,50,14,37,40
2024-06-15 08:00:00,2024,6,15,8,46,12,37,41
2024-06-15 09:00:00,2024,6,15,9,42,10,37,42
2024-06-15 10:00:00,2024,6,15,10,38,9,37,43
2024-06-15 11:00:00,2024,6,15,11,92,31,39,38
2024-06-15 12:00:00,2024,6,15,12,84,27,40,36
2024-06-15 13:00:00,2024,6,15,13,75,23,41,34
2024-06-15 14:00:00,2024,6,15,14,71,21,41,33
2024-06-15 15:00:00,2024,6,15,15,74,23,41,35
2024-06-15 16:00:00,2024,6,15,16,62,17,41,34
2024-06-15 17:00:00,2024,6,15,17,60,16,41,35
2024-06-15 18:00:00,2024,6,15,18,69,20,39,39
2024-06-15 19:00:00,2024,6,15,19,57,19,38,44
2024-06-15 20:00:00,2024,6,15,20,82,27,38,42
2024-06-15 21:00:00,2024,6,15,21,88,29,38,44
2024-06-15 22:00:00,2024,6,15,22,88,30,38,46
2024-06-15 23:00:00,2024,6,15,23,86,29,38,45
2024-06-16 00:00:00,2024,6,16,0,85,28,38,45
2024-06-16 01:00:00,2024,6,16,1,84,28,38,44
2024-06-16 02:00:00,2024,6,16,2,82,27,38,44
2024-06-16 03:00:00,2024,6,16,3,81,26,38,44
2024-06-16 04:00:00,2024,6,16,4,80,26,38,43
2024-06-16 05:00:00,2024,6,16,5,78,25,38,43
2024-06-16 06:00:00,2024,6,16,6,77,24,38,43
2024-06-16 07:00:00,2024,6,16,7,76,24,38,42
2024-06-16 08:00:00,2024,6,16,8,75,23,38,42
2024-06-16 09:00:00,2024,6,16,9,73,22,38,42
2024-06-16 10:00:00,2024,6,16,10,72,22,38,41
2024-06-16 11:00:00,2024,6,16,11,71,21,38,41
2024-06-16 12:00:00,2024,6,16,12,69,20,38,41
2024-06-16 13:00:00,2024,6,16,13,68,20,38,40
2024-06-16 14:00:00,2024,6,16,14,67,19,38,40
2024-06-16 15:00:00,2024,6,16,15,66,19,38,40
2024-06-16 16:00:00,2024,6,16,16,69,20,41,33
2024-06-16 17:00:00,2024,6,16,17,50,15,41,33
2024-06-16 18:00:00,2024,6,16,18,84,27,40,36
2024-06-16 19:00:00,2024,6,16,19,96,33,40,39
2024-06-16 20:00:00,2024,6,16,20,102,36,39,42
2024-06-16 21:00:00,2024,6,16,21,101,35,39,45
2024-06-16 22:00:00,2024,6,16,22,109,39,38,48
2024-06-16 23:00:00,2024,6,16,23,82,29,37,49
2024-06-17 00:00:00,2024,6,17,0,98,34,37,48
2024-06-17 01:00:00,2024,6,17,1,107,39,36,49
2024-06-17 02:00:00,2024,6,17,2,117,44,36,50
2024-06-17 03:00:00,2024,6,17,3,126,49,36,52
2024-06-17 04:00:00,2024,6,17,4,136,54,36,53
2024-06-17 05:00:00,2024,6,17,5,145,59,36,54
2024-06-17 06:00:00,2024,6,17,6,155,64,36,56
2024-06-17 07:00:00,2024,6,17,7,81,38,36,56
2024-06-17 08:00:00,2024,6,17,8,92,33,37,49
2024-06-17 09:00:00,2024,6,17,9,109,38,38,48
2024-06-17 10:00:00,2024,6,17,10,105,37,39,46
2024-06-17 11:00:00,2024,6,17,11,0,0,39,46
2024-06-17 12:00:00,2024,6,17,12,7,2,38,46
2024-06-17 13:00:00,2024,6,17,13,15,5,38,46
2024-06-17 14:00:00,2024,6,17,14,23,8,38,46
2024-06-17 15:00:00,2024,6,17,15,31,11,38,46
2024-06-17 16:00:00,2024,6,17,16,39,13,38,46
2024-06-17 17:00:00,2024,6,17,17,47,16,38,46
2024-06-17 18:00:00,2024,6,17,18,55,19,38,47
2024-06-17 19:00:00,2024,6,17,19,63,22,38,47
2024-06-17 20:00:00,2024,6,17,20,71,24,38,47
2024-06-17 21:00:00,2024,6,17,21,79,27,38,47
2024-06-17 22:00:00,2024,6,17,22,87,30,38,47
2024-06-17 23:00:00,2024,6,17,23,95,33,38,47
2024-06-18 00:00:00,2024,6,18,0,103,36,38,48
2024-06-18 01:00:00,2024,6,18,1,112,40,39,45
2024-06-18 02:00:00,2024,6,18,2,111,39,39,45
2024-06-18 03:00:00,2024,6,18,3,94,34,38,45
2024-06-18 04:00:00,2024,6,18,4,131,47,38,45
2024-06-18 05:00:00,2024,6,18,5,140,51,38,46
2024-06-18 06:00:00,2024,6,18,6,133,49,38,47
2024-06-18 07:00:00,2024,6,18,7,95,33,38,47
2024-06-18 08:00:00,2024,6,18,8,93,32,38,47
2024-06-18 09:00:00,2024,6,18,9,90,30,39,48
2024-06-18 10:00:00,2024,6,18,10,91,31,39,49
2024-06-18 11:00:00,2024,6,18,11,74,26,39,49
2024-06-18 12:00:00,2024,6,18,12,79,28,39,41
2024-06-18 13:00:00,2024,6,18,13,81,28,39,41
2024-06-18 14:00:00,2024,6,18,14,84,29,39,42
2024-06-18 15:00:00,2024,6,18,15,86,29,39,43
2024-06-18 16:00:00,2024,6,18,16,89,30,39,44
2024-06-18 17:00:00,2024,6,18,17,92,31,39,45
2024-06-18 18:00:00,2024,6,18,18,87,29,40,44
2024-06-18 19:00:00,2024,6,18,19,95,33,39,46
2024-06-18 20:00:00,2024,6,18,20,119,43,39,50
2024-06-18 21:00:00,2024,6,18,21,131,48,39,51
2024-06-18 22:00:00,2024,6,18,22,122,44,39,51
2024-06-18 23:00:00,2024,6,18,23,113,40,39,52
2024-06-19 00:00:00,2024,6,19,0,105,37,39,47
2024-06-19 01:00:00,2024,6,19,1,79,28,39,47
2024-06-19 02:00:00,2024,6,19,2,104,37,39,48
2024-06-19 03:00:00,2024,6,19,3,102,36,39,47
